time,concNhno3
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,0.10059255361557007
2005-02-15,0.13127031922340393
2005-03-15,0.10982000082731247
2005-04-15,0.18799610435962677
2005-05-15,0.1633748859167099
2005-06-15,0.32344937324523926
2005-07-15,0.46207740902900696
2005-08-15,0.3861246109008789
2005-09-15,0.31487005949020386
2005-10-15,0.22937427461147308
2005-11-15,0.13181725144386292
2005-12-15,0.13011956214904785
2006-01-15,0.19498445093631744
2006-02-15,0.12581728398799896
2006-03-15,0.1698083132505417
2006-04-15,0.09212092310190201
2006-05-15,0.1598176211118698
2006-06-15,0.4454517066478729
2006-07-15,0.5653467178344727
2006-08-15,0.4115394055843353
2006-09-15,0.3145221769809723
2006-10-15,0.26792359352111816
2006-11-15,0.1078583300113678
2006-12-15,0.1521323174238205
2007-01-15,0.08035334199666977
2007-02-15,0.11258424073457718
2007-03-15,0.14344944059848785
2007-04-15,0.18572624027729034
2007-05-15,0.17208339273929596
2007-06-15,0.42667847871780396
2007-07-15,0.3622247874736786
2007-08-15,0.40653255581855774
2007-09-15,0.17380322515964508
2007-10-15,0.1989915668964386
2007-11-15,0.09578970819711685
2007-12-15,0.1716015338897705
2008-01-15,0.1064157634973526
2008-02-15,0.09064734727144241
2008-03-15,0.08354929089546204
2008-04-15,0.16396774351596832
2008-05-15,0.2594754695892334
2008-06-15,0.3284636437892914
2008-07-15,0.340778648853302
2008-08-15,0.35726743936538696
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
