time,wetrdn
2000-01-15,1998.3103448275856
2000-02-15,1770.4642857142856
2000-03-15,1006.7407407407404
2000-04-15,2964.8928571428564
2000-05-15,3147.92857142857
2000-06-15,2487.7999999999997
2000-07-15,340.3461538461537
2000-08-15,1842.9199999999996
2000-09-15,1793.214285714285
2000-10-15,3911.1034482758614
2000-11-15,3789.620689655172
2000-12-15,1601.533333333333
2001-01-15,1098.0689655172412
2001-02-15,1403.6190476190473
2001-03-15,1593.0434782608693
2001-04-15,1685.3076923076917
2001-05-15,916.4615384615382
2001-06-15,2899.8461538461534
2001-07-15,2127.8888888888882
2001-08-15,4134.624999999999
2001-09-15,1205.3043478260865
2001-10-15,4250.366666666666
2001-11-15,1230.2413793103447
2001-12-15,563.3793103448274
2002-01-15,3645.3870967741927
2002-02-15,2702.2857142857133
2002-03-15,2751.6333333333323
2002-04-15,2435.0370370370365
2002-05-15,2879.9999999999995
2002-06-15,2205.0357142857138
2002-07-15,1405.8888888888885
2002-08-15,2265.9285714285706
2002-09-15,1335.0769230769229
2002-10-15,1938.9666666666662
2002-11-15,569.2692307692307
2002-12-15,345.23999999999995
2003-01-15,3160.03448275862
2003-02-15,2106.473684210526
2003-03-15,1476.3529411764703
2003-04-15,562.5714285714284
2003-05-15,2327.9677419354834
2003-06-15,2583.2857142857138
2003-07-15,1742.1999999999996
2003-08-15,1082.0689655172412
2003-09-15,3701.6333333333328
2003-10-15,436.34482758620675
2003-11-15,1568.035714285714
2003-12-15,888.9655172413792
2004-01-15,972.0999999999999
2004-02-15,751.4074074074073
2004-03-15,886.7999999999997
2004-04-15,5626.833333333332
2004-05-15,1119.0689655172412
2004-06-15,672.3599999999999
2004-07-15,1565.454545454545
2004-08-15,1142.0344827586205
2004-09-15,1360.3793103448274
2004-10-15,804.9666666666666
2004-11-15,888.4333333333332
2004-12-15,2124.870967741935
2005-01-15,997.6999999999999
2005-02-15,0.0
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
