time,concsspm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,0.06391578167676926
2014-02-15,0.07362280786037445
2014-03-15,0.0669974759221077
2014-04-15,0.07950461655855179
2014-05-15,0.05274486169219017
2014-06-15,0.03750552609562874
2014-07-15,0.04091509059071541
2014-08-15,0.0764365941286087
2014-09-15,0.04697853699326515
2014-10-15,0.15239867568016052
2014-11-15,0.035402391105890274
2014-12-15,0.07164192199707031
2015-01-15,0.050598904490470886
2015-02-15,0.08835475891828537
2015-03-15,0.15239834785461426
2015-04-15,0.06736397743225098
2015-05-15,0.12062028795480728
2015-06-15,0.0591045506298542
2015-07-15,0.15665318071842194
2015-08-15,0.08104613423347473
2015-09-15,0.034872207790613174
2015-10-15,0.012371418066322803
2015-11-15,0.08998793363571167
2015-12-15,0.06810051947832108
2016-01-15,0.04544397071003914
2016-02-15,0.1912158727645874
2016-03-15,0.03943873941898346
2016-04-15,0.0540451742708683
2016-05-15,0.10799995809793472
2016-06-15,0.06049603223800659
2016-07-15,0.06633183360099792
2016-08-15,0.097224161028862
2016-09-15,0.03323221579194069
2016-10-15,0.013318340294063091
2016-11-15,0.040392156690359116
2016-12-15,0.05450817197561264
2017-01-15,0.038685739040374756
2017-02-15,0.03420019894838333
2017-03-15,0.06464125216007233
2017-04-15,0.06775769591331482
2017-05-15,0.04318702593445778
2017-06-15,0.2854771912097931
2017-07-15,0.08449023216962814
2017-08-15,0.1871422678232193
2017-09-15,0.096064493060112
2017-10-15,0.15057718753814697
2017-11-15,0.05680505931377411
2017-12-15,0.04897173494100571
2018-01-15,0.06989181786775589
2018-02-15,0.010898935608565807
2018-03-15,0.043868325650691986
2018-04-15,0.09938858449459076
2018-05-15,0.05094241723418236
2018-06-15,0.07467792183160782
2018-07-15,
2018-08-15,0.015460459515452385
2018-09-15,0.05448387935757637
2018-10-15,0.06852515041828156
2018-11-15,0.025201722979545593
2018-12-15,0.03337777033448219
2019-01-15,0.08649925887584686
2019-02-15,0.13911773264408112
2019-03-15,0.14572633802890778
2019-04-15,0.02468741126358509
2019-05-15,0.021798396483063698
2019-06-15,0.011168675497174263
2019-07-15,
2019-08-15,0.10244544595479965
2019-09-15,0.0754271149635315
2019-10-15,0.08602192997932434
2019-11-15,0.04615878686308861
2019-12-15,0.2360733449459076
