time,concsspm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,0.3536072075366974
2012-09-15,0.2917528450489044
2012-10-15,0.22594542801380157
2012-11-15,0.071183942258358
2012-12-15,0.1485462635755539
2013-01-15,0.16485480964183807
2013-02-15,0.05606778338551521
2013-03-15,0.1474044770002365
2013-04-15,0.10626289993524551
2013-05-15,0.15956133604049683
2013-06-15,0.17085546255111694
2013-07-15,0.1784573346376419
2013-08-15,0.20820944011211395
2013-09-15,0.16494302451610565
2013-10-15,0.17446404695510864
2013-11-15,0.12210093438625336
2013-12-15,0.12557505071163177
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,0.16353435814380646
2015-02-15,0.19243162870407104
2015-03-15,0.26018962264060974
2015-04-15,0.18438482284545898
2015-05-15,0.24263378977775574
2015-06-15,0.1116999164223671
2015-07-15,0.4482361972332001
2015-08-15,0.24941523373126984
2015-09-15,0.12179248034954071
2015-10-15,0.1290268748998642
2015-11-15,0.11061883717775345
2015-12-15,0.20248550176620483
2016-01-15,0.12581978738307953
2016-02-15,0.1736649125814438
2016-03-15,0.10042747110128403
2016-04-15,0.07468853145837784
2016-05-15,0.2530853748321533
2016-06-15,0.24279671907424927
2016-07-15,0.2489052563905716
2016-08-15,0.3059196174144745
2016-09-15,0.12180517613887787
2016-10-15,0.12659825384616852
2016-11-15,0.09185674786567688
2016-12-15,0.12200561910867691
2017-01-15,0.09162785112857819
2017-02-15,0.39389944076538086
2017-03-15,0.15325039625167847
2017-04-15,0.2251950204372406
2017-05-15,0.20280475914478302
2017-06-15,0.40615877509117126
2017-07-15,0.4976138472557068
2017-08-15,0.2973567247390747
2017-09-15,0.10649421811103821
2017-10-15,0.20478558540344238
2017-11-15,0.20633172988891602
2017-12-15,0.07596734166145325
2018-01-15,0.15792764723300934
2018-02-15,0.024527553468942642
2018-03-15,0.08713491261005402
2018-04-15,0.1561831384897232
2018-05-15,0.1725122332572937
2018-06-15,0.1923888921737671
2018-07-15,0.17958040535449982
2018-08-15,0.2270188182592392
2018-09-15,0.17114956676959991
2018-10-15,0.13654549419879913
2018-11-15,0.30444595217704773
2018-12-15,0.302254319190979
2019-01-15,0.24987287819385529
2019-02-15,0.4596543610095978
2019-03-15,0.3755117952823639
2019-04-15,0.25613826513290405
2019-05-15,0.1997917890548706
2019-06-15,0.20849654078483582
2019-07-15,0.16878430545330048
2019-08-15,0.3188115358352661
2019-09-15,0.200035959482193
2019-10-15,0.2072509080171585
2019-11-15,0.13353568315505981
2019-12-15,0.4997718334197998
