time,concsspm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,1.3018035888671875
2014-03-15,0.25691166520118713
2014-04-15,0.5704030990600586
2014-05-15,0.6092557907104492
2014-06-15,0.46017926931381226
2014-07-15,0.1925031989812851
2014-08-15,0.7458862066268921
2014-09-15,0.22783954441547394
2014-10-15,0.8371099829673767
2014-11-15,0.24456292390823364
2014-12-15,0.4676878750324249
2015-01-15,0.967208743095398
2015-02-15,0.7678393721580505
2015-03-15,0.771412193775177
2015-04-15,0.12483179569244385
2015-05-15,0.6852227449417114
2015-06-15,0.6621221303939819
2015-07-15,0.5609515309333801
2015-08-15,0.38524553179740906
2015-09-15,
2015-10-15,0.2286633402109146
2015-11-15,1.0123600959777832
2015-12-15,
2016-01-15,0.694068193435669
2016-02-15,1.3180327415466309
2016-03-15,0.6352752447128296
2016-04-15,0.5510241389274597
2016-05-15,0.7951276898384094
2016-06-15,0.5083348751068115
2016-07-15,0.5010790228843689
2016-08-15,0.3205150365829468
2016-09-15,0.6139823794364929
2016-10-15,0.1537352353334427
2016-11-15,
2016-12-15,0.2764296233654022
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,0.186508446931839
2017-05-15,0.18098561465740204
2017-06-15,0.45341232419013977
2017-07-15,0.6194819211959839
2017-08-15,0.5462707877159119
2017-09-15,0.9677380323410034
2017-10-15,0.6710564494132996
2017-11-15,0.9139068722724915
2017-12-15,0.4805130958557129
2018-01-15,1.2806897163391113
2018-02-15,0.5136476159095764
2018-03-15,0.6238073110580444
2018-04-15,0.6465346217155457
2018-05-15,0.7234148979187012
2018-06-15,0.4602441191673279
2018-07-15,0.17221027612686157
2018-08-15,0.32874399423599243
2018-09-15,0.4072675406932831
2018-10-15,0.48923468589782715
2018-11-15,0.6236277222633362
2018-12-15,0.9470493793487549
2019-01-15,0.49338269233703613
2019-02-15,1.0442423820495605
2019-03-15,0.6373822689056396
2019-04-15,0.20885539054870605
2019-05-15,0.3075457513332367
2019-06-15,0.280712753534317
2019-07-15,0.20758187770843506
2019-08-15,1.1051408052444458
2019-09-15,0.8505868911743164
2019-10-15,0.6338399648666382
2019-11-15,0.6391215920448303
2019-12-15,
