time,concsspm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,0.07118573039770126
2013-02-15,0.19750741124153137
2013-03-15,0.07334304600954056
2013-04-15,0.3135048747062683
2013-05-15,0.3571457862854004
2013-06-15,0.6362108588218689
2013-07-15,0.18591193854808807
2013-08-15,0.20481263101100922
2013-09-15,0.2462478131055832
2013-10-15,0.030967753380537033
2013-11-15,0.1607864946126938
2013-12-15,0.519000768661499
2014-01-15,0.3758009076118469
2014-02-15,0.23858904838562012
2014-03-15,0.0716845914721489
2014-04-15,0.2663215100765228
2014-05-15,0.18812896311283112
2014-06-15,0.17092694342136383
2014-07-15,0.21935568749904633
2014-08-15,0.2480870485305786
2014-09-15,0.06337888538837433
2014-10-15,0.3289390504360199
2014-11-15,0.06945634633302689
2014-12-15,0.3469112515449524
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,0.07319769263267517
2015-11-15,
2015-12-15,0.3488732576370239
2016-01-15,0.20483674108982086
2016-02-15,0.22371716797351837
2016-03-15,0.24877984821796417
2016-04-15,
2016-05-15,0.24100720882415771
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,0.05506032332777977
2016-11-15,0.07587236166000366
2016-12-15,0.018367666751146317
2017-01-15,0.12290708720684052
2017-02-15,
2017-03-15,0.08525462448596954
2017-04-15,0.11416374891996384
2017-05-15,0.17481867969036102
2017-06-15,0.14080223441123962
2017-07-15,
2017-08-15,0.23742003738880157
2017-09-15,0.2590023875236511
2017-10-15,0.32873645424842834
2017-11-15,
2017-12-15,0.20624594390392303
2018-01-15,0.2367934286594391
2018-02-15,0.1320124864578247
2018-03-15,0.04988859221339226
2018-04-15,
2018-05-15,0.2854381501674652
2018-06-15,0.1990753710269928
2018-07-15,0.07837657630443573
2018-08-15,0.22737647593021393
2018-09-15,0.1275913119316101
2018-10-15,
2018-11-15,0.13874974846839905
2018-12-15,0.5865651369094849
2019-01-15,0.3267683684825897
2019-02-15,0.5682927370071411
2019-03-15,0.3633028566837311
2019-04-15,0.10321035236120224
2019-05-15,0.3637298047542572
2019-06-15,0.2319077104330063
2019-07-15,0.26531586050987244
2019-08-15,0.2779611349105835
2019-09-15,0.3264439105987549
2019-10-15,0.2310338318347931
2019-11-15,0.1355312615633011
2019-12-15,0.49155789613723755
