time,concsspm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,0.30820292234420776
2014-02-15,0.3130840063095093
2014-03-15,0.1016525849699974
2014-04-15,0.19710028171539307
2014-05-15,0.10404512286186218
2014-06-15,0.16781389713287354
2014-07-15,0.06572999060153961
2014-08-15,0.37014293670654297
2014-09-15,0.19231310486793518
2014-10-15,0.27138182520866394
2014-11-15,0.019595850259065628
2014-12-15,0.3145415782928467
2015-01-15,0.1828053742647171
2015-02-15,0.1652039736509323
2015-03-15,0.36354759335517883
2015-04-15,0.09488479048013687
2015-05-15,0.4120609760284424
2015-06-15,0.30197766423225403
2015-07-15,0.20246993005275726
2015-08-15,0.22778743505477905
2015-09-15,0.202710822224617
2015-10-15,0.10992921888828278
2015-11-15,0.3701242208480835
2015-12-15,0.26270946860313416
2016-01-15,0.15855519473552704
2016-02-15,0.47809627652168274
2016-03-15,0.24255205690860748
2016-04-15,0.14249256253242493
2016-05-15,0.2908300757408142
2016-06-15,0.1444791555404663
2016-07-15,0.11119911074638367
2016-08-15,0.2885979115962982
2016-09-15,0.17561441659927368
2016-10-15,0.029982006177306175
2016-11-15,0.1781972050666809
2016-12-15,0.17297211289405823
2017-01-15,0.21419240534305573
2017-02-15,0.23502664268016815
2017-03-15,0.1473475843667984
2017-04-15,0.12929660081863403
2017-05-15,0.0704611986875534
2017-06-15,0.15091842412948608
2017-07-15,0.26907017827033997
2017-08-15,0.21047966182231903
2017-09-15,0.4731968343257904
2017-10-15,0.4533531069755554
2017-11-15,0.27898964285850525
2017-12-15,0.344234824180603
2018-01-15,0.3514963984489441
2018-02-15,0.15082284808158875
2018-03-15,0.09157570451498032
2018-04-15,0.6946001648902893
2018-05-15,0.19332255423069
2018-06-15,0.10865914821624756
2018-07-15,0.06296437978744507
2018-08-15,0.14798396825790405
2018-09-15,0.14465384185314178
2018-10-15,0.2713838517665863
2018-11-15,0.14713923633098602
2018-12-15,0.4265184700489044
2019-01-15,0.30495864152908325
2019-02-15,0.5063459277153015
2019-03-15,0.3154712915420532
2019-04-15,0.0672355517745018
2019-05-15,0.13851475715637207
2019-06-15,
2019-07-15,0.1540970504283905
2019-08-15,0.3553895652294159
2019-09-15,0.4532330334186554
2019-10-15,0.22967377305030823
2019-11-15,0.43634119629859924
2019-12-15,0.711693286895752
