time,concsspm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,0.5402579307556152
2009-02-15,0.2708756923675537
2009-03-15,0.3443617820739746
2009-04-15,0.2702929377555847
2009-05-15,0.24257893860340118
2009-06-15,0.32347849011421204
2009-07-15,0.34038251638412476
2009-08-15,
2009-09-15,0.16615425050258636
2009-10-15,0.11435332149267197
2009-11-15,0.2286657691001892
2009-12-15,0.09467029571533203
2010-01-15,
2010-02-15,0.42289161682128906
2010-03-15,0.2993316948413849
2010-04-15,0.29565688967704773
2010-05-15,0.3794204294681549
2010-06-15,0.47487637400627136
2010-07-15,0.6634074449539185
2010-08-15,0.4602370262145996
2010-09-15,0.43864235281944275
2010-10-15,0.25016647577285767
2010-11-15,0.16605688631534576
2010-12-15,
2011-01-15,0.15559478104114532
2011-02-15,0.20062243938446045
2011-03-15,0.0883728414773941
2011-04-15,0.24768982827663422
2011-05-15,0.17982634902000427
2011-06-15,
2011-07-15,0.5250855684280396
2011-08-15,0.4855857491493225
2011-09-15,0.3237137198448181
2011-10-15,0.16911821067333221
2011-11-15,0.168164923787117
2011-12-15,0.2075541764497757
2012-01-15,0.1410723328590393
2012-02-15,0.23582206666469574
2012-03-15,0.1967562437057495
2012-04-15,
2012-05-15,0.39169371128082275
2012-06-15,0.22476784884929657
2012-07-15,0.36836904287338257
2012-08-15,
2012-09-15,
2012-10-15,0.14972610771656036
2012-11-15,0.12055213749408722
2012-12-15,0.1427742838859558
2013-01-15,0.3439815938472748
2013-02-15,0.3095579445362091
2013-03-15,0.40591785311698914
2013-04-15,0.31362250447273254
2013-05-15,0.31241297721862793
2013-06-15,0.3656114935874939
2013-07-15,0.46774837374687195
2013-08-15,0.3821156322956085
2013-09-15,0.4558960497379303
2013-10-15,0.18212395906448364
2013-11-15,0.1386508047580719
2013-12-15,0.23690052330493927
2014-01-15,0.2637704014778137
2014-02-15,0.15534117817878723
2014-03-15,0.35083135962486267
2014-04-15,0.2630365192890167
2014-05-15,0.29855331778526306
2014-06-15,0.32043924927711487
2014-07-15,0.6161763668060303
2014-08-15,0.6359195709228516
2014-09-15,0.41491663455963135
2014-10-15,0.323384165763855
2014-11-15,0.1323925405740738
2014-12-15,0.18128448724746704
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
