time,concno2
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,3.1987687142552965
2011-02-15,3.231883653711245
2011-03-15,8.091913313901687
2011-04-15,4.088755604222741
2011-05-15,3.3172342434710957
2011-06-15,2.271456284323062
2011-07-15,1.8004573278064853
2011-08-15,1.8279742708034858
2011-09-15,2.7453230180814256
2011-10-15,2.3665844562185714
2011-11-15,1.297210444999179
2011-12-15,1.3562137510127015
2012-01-15,1.6318261209654414
2012-02-15,4.861801642574184
2012-03-15,5.36725755011683
2012-04-15,3.163546723223851
2012-05-15,9.270411856649229
2012-06-15,2.091451247577743
2012-07-15,1.7836524724161644
2012-08-15,2.669472131590732
2012-09-15,3.0390770868118375
2012-10-15,2.1943922754297045
2012-11-15,
2012-12-15,1.112814875105265
2013-01-15,1.7580012053267782
2013-02-15,2.2694674988757426
2013-03-15,1.6235722718871097
2013-04-15,1.5657441902876594
2013-05-15,1.2634825419892792
2013-06-15,1.0088932240971573
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,1.1791460352033438
2013-11-15,3.2191087282114434
2013-12-15,
2014-01-15,2.2288511219251173
2014-02-15,2.174761447102955
2014-03-15,2.134471940545805
2014-04-15,1.6019819276981209
2014-05-15,0.710429463421389
2014-06-15,0.8682902171069102
2014-07-15,0.6939099132867613
2014-08-15,0.638034345927768
2014-09-15,1.06565340699184
2014-10-15,0.9415255715999016
2014-11-15,0.8974348118853298
2014-12-15,3.4510367447891537
2015-01-15,2.253944566627856
2015-02-15,2.388240588855849
2015-03-15,1.9682434724436833
2015-04-15,1.7860869839203235
2015-05-15,1.0587358291492657
2015-06-15,1.2264031486868967
2015-07-15,1.0818487279237938
2015-08-15,1.0024403550413006
2015-09-15,0.9966486125034576
2015-10-15,1.4414531316014216
2015-11-15,0.924805420606408
2015-12-15,0.6957271530396115
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
