time,concno2
2000-01-15,6.6565423690091166
2000-02-15,5.116990430441786
2000-03-15,5.532646802281568
2000-04-15,4.375151401681411
2000-05-15,4.066395842358391
2000-06-15,4.910294823191759
2000-07-15,4.0769909331409835
2000-08-15,5.18841595623477
2000-09-15,6.159491343428502
2000-10-15,6.45509437626279
2000-11-15,7.042164432418454
2000-12-15,5.46812635289517
2001-01-15,13.260815623490785
2001-02-15,11.280919159017854
2001-03-15,8.514214952890056
2001-04-15,6.420059942741689
2001-05-15,4.874801269070079
2001-06-15,4.2566836728137245
2001-07-15,3.8440124547537957
2001-08-15,4.196715458984261
2001-09-15,4.146370510369051
2001-10-15,6.848666681866767
2001-11-15,8.7060567299935
2001-12-15,5.4554122439560615
2002-01-15,5.257284046321611
2002-02-15,4.4844856925614165
2002-03-15,8.765318604437462
2002-04-15,7.274024259818516
2002-05-15,4.643828290009596
2002-06-15,3.9775030306924544
2002-07-15,3.862970099332647
2002-08-15,3.8703866628804593
2002-09-15,5.696379925321452
2002-10-15,5.736182149694719
2002-11-15,7.416125130264013
2002-12-15,9.379833869827731
2003-01-15,9.367800873867505
2003-02-15,14.186599520229606
2003-03-15,10.08334789779177
2003-04-15,6.924383741352352
2003-05-15,4.24333385842766
2003-06-15,4.098298837937083
2003-07-15,4.716934416409473
2003-08-15,4.23167925856681
2003-09-15,7.206145044871382
2003-10-15,5.80958493863651
2003-11-15,8.296591788215638
2003-12-15,4.829242378704939
2004-01-15,5.699099331955652
2004-02-15,7.180548766932475
2004-03-15,16.13773594065697
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
