time,concco
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,477.1521911621094
2013-02-15,385.9972839355469
2013-03-15,383.2655029296875
2013-04-15,338.44146728515625
2013-05-15,259.94012451171875
2013-06-15,243.93370056152344
2013-07-15,241.24978637695312
2013-08-15,249.3802947998047
2013-09-15,258.92169189453125
2013-10-15,324.14898681640625
2013-11-15,347.3409729003906
2013-12-15,456.8020935058594
2014-01-15,417.6363220214844
2014-02-15,371.20379638671875
2014-03-15,308.4721984863281
2014-04-15,283.0244445800781
2014-05-15,239.0635223388672
2014-06-15,240.90589904785156
2014-07-15,247.54632568359375
2014-08-15,235.6898956298828
2014-09-15,281.0082702636719
2014-10-15,308.9452209472656
2014-11-15,365.5844421386719
2014-12-15,439.3736267089844
2015-01-15,391.2371520996094
2015-02-15,446.1020812988281
2015-03-15,330.5464782714844
2015-04-15,266.4024963378906
2015-05-15,248.66717529296875
2015-06-15,249.43017578125
2015-07-15,235.1629180908203
2015-08-15,231.31640625
2015-09-15,222.07859802246094
2015-10-15,332.470703125
2015-11-15,355.130126953125
2015-12-15,486.90374755859375
2016-01-15,436.4274597167969
2016-02-15,340.72650146484375
2016-03-15,317.4238586425781
2016-04-15,265.6213684082031
2016-05-15,255.7302703857422
2016-06-15,254.69895935058594
2016-07-15,235.24365234375
2016-08-15,237.4851531982422
2016-09-15,243.60755920410156
2016-10-15,299.5943603515625
2016-11-15,356.9435729980469
2016-12-15,487.8190002441406
2017-01-15,448.564697265625
2017-02-15,445.0278015136719
2017-03-15,326.079345703125
2017-04-15,280.1378173828125
2017-05-15,259.84423828125
2017-06-15,228.2503662109375
2017-07-15,212.26010131835938
2017-08-15,198.54019165039062
2017-09-15,230.789794921875
2017-10-15,290.9532775878906
2017-11-15,343.355224609375
2017-12-15,398.0903015136719
2018-01-15,412.2916564941406
2018-02-15,374.4443664550781
2018-03-15,355.5928955078125
2018-04-15,264.17498779296875
2018-05-15,259.29376220703125
2018-06-15,215.8328857421875
2018-07-15,242.08096313476562
2018-08-15,231.1897735595703
2018-09-15,252.0842742919922
2018-10-15,244.80133056640625
2018-11-15,340.30206298828125
2018-12-15,391.95916748046875
2019-01-15,353.5382080078125
2019-02-15,377.222412109375
2019-03-15,283.7939758300781
2019-04-15,279.03546142578125
2019-05-15,247.20408630371094
2019-06-15,229.354248046875
2019-07-15,227.7340087890625
2019-08-15,220.24136352539062
2019-09-15,224.5850372314453
2019-10-15,245.43125915527344
2019-11-15,296.90716552734375
2019-12-15,393.837646484375
