time,concpm10
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,16.790000000000003
2015-02-15,25.596428571428564
2015-03-15,19.58064516129032
2015-04-15,10.51
2015-05-15,15.742903225806453
2015-06-15,10.924666666666665
2015-07-15,12.35862068965517
2015-08-15,18.409677419354843
2015-09-15,13.20730769230769
2015-10-15,26.24548387096774
2015-11-15,23.59766666666667
2015-12-15,16.76451612903226
2016-01-15,27.553333333333335
2016-02-15,18.02758620689655
2016-03-15,19.79032258064516
2016-04-15,13.496333333333332
2016-05-15,14.929354838709678
2016-06-15,13.943157894736842
2016-07-15,12.621851851851849
2016-08-15,11.479666666666665
2016-09-15,13.330769230769231
2016-10-15,13.433870967741935
2016-11-15,15.166333333333332
2016-12-15,12.606129032258066
2017-01-15,34.20225806451612
2017-02-15,28.63107142857143
2017-03-15,13.499032258064515
2017-04-15,8.826666666666666
2017-05-15,10.19578947368421
2017-06-15,8.104782608695654
2017-07-15,10.996666666666668
2017-08-15,17.222307692307695
2017-09-15,13.671785714285708
2017-10-15,14.223333333333331
2017-11-15,16.77833333333333
2017-12-15,12.020322580645162
2018-01-15,19.50096774193548
2018-02-15,23.915714285714284
2018-03-15,28.15129032258064
2018-04-15,17.187
2018-05-15,17.44645161290323
2018-06-15,16.81
2018-07-15,17.90703703703704
2018-08-15,14.415806451612903
2018-09-15,16.89266666666667
2018-10-15,19.88774193548387
2018-11-15,27.828000000000007
2018-12-15,17.98548387096774
2019-01-15,19.926129032258064
2019-02-15,18.895714285714288
2019-03-15,11.791935483870969
2019-04-15,22.350333333333335
2019-05-15,14.143333333333333
2019-06-15,15.761333333333335
2019-07-15,10.187096774193547
2019-08-15,13.134838709677421
2019-09-15,11.006666666666668
2019-10-15,12.958636363636366
2019-11-15,18.278666666666663
2019-12-15,15.992580645161286
