time,concpm10
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,33.858777331610824
2004-10-15,29.982310869565218
2004-11-15,15.96747128897672
2004-12-15,14.86968620284188
2005-01-15,32.40048362051693
2005-02-15,30.22070752164502
2005-03-15,36.91026536401887
2005-04-15,47.443325519257925
2005-05-15,37.45770412457913
2005-06-15,20.396355155755458
2005-07-15,25.402126835121408
2005-08-15,23.83014581845112
2005-09-15,22.232070023661638
2005-10-15,18.11876285647499
2005-11-15,20.256992753623187
2005-12-15,25.283887299771166
2006-01-15,16.150000000000002
2006-02-15,67.84871455372806
2006-03-15,21.424120506686297
2006-04-15,32.84880952380952
2006-05-15,23.117592592592594
2006-06-15,20.723101851851855
2006-07-15,24.578346560846562
2006-08-15,25.06326711644178
2006-09-15,21.461613399440626
2006-10-15,39.372595520421605
2006-11-15,17.54171195652174
2006-12-15,16.64107323232323
2007-01-15,11.78411842105263
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,20.266220582040457
2007-07-15,24.682312158030125
2007-08-15,22.74717621070767
2007-09-15,17.02163193144257
2007-10-15,24.449502383676585
2007-11-15,
2007-12-15,
2008-01-15,13.01269474637681
2008-02-15,12.757153679653682
2008-03-15,
2008-04-15,
2008-05-15,18.204495356793746
2008-06-15,16.428919753086422
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,17.586602437417653
2009-08-15,21.48229166666667
2009-09-15,18.20514699792961
2009-10-15,16.982418337700945
2009-11-15,15.93571318954737
2009-12-15,16.236911797032104
2010-01-15,16.73959049736495
2010-02-15,42.39042999633747
2010-03-15,29.64930917874397
2010-04-15,21.308586352657006
2010-05-15,20.372255234861345
2010-06-15,22.08562270531401
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,26.597632191129176
2012-08-15,23.417361799058618
2012-09-15,19.26784463196034
2012-10-15,20.706233478260867
2012-11-15,19.301643448067637
2012-12-15,19.363275259459588
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
