time,concNno3pm10
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,0.34836751222610474
2001-02-15,0.171372652053833
2001-03-15,
2001-04-15,
2001-05-15,0.1323099583387375
2001-06-15,0.18703162670135498
2001-07-15,0.2813416123390198
2001-08-15,0.20768685638904572
2001-09-15,0.16526256501674652
2001-10-15,0.17336928844451904
2001-11-15,0.19572369754314423
2001-12-15,0.14329475164413452
2002-01-15,0.3171372711658478
2002-02-15,0.4260824918746948
2002-03-15,0.2023090124130249
2002-04-15,0.15394939482212067
2002-05-15,0.13020233809947968
2002-06-15,0.1717100739479065
2002-07-15,0.19364553689956665
2002-08-15,0.08713966608047485
2002-09-15,0.12449534982442856
2002-10-15,0.12644794583320618
2002-11-15,0.29872944951057434
2002-12-15,0.2715928256511688
2003-01-15,0.27516061067581177
2003-02-15,0.12200015783309937
2003-03-15,0.1898786723613739
2003-04-15,0.1439138799905777
2003-05-15,0.17714199423789978
2003-06-15,0.11047787219285965
2003-07-15,0.08236265927553177
2003-08-15,0.14229024946689606
2003-09-15,0.1754159778356552
2003-10-15,0.21429620683193207
2003-11-15,
2003-12-15,
2004-01-15,0.1703079491853714
2004-02-15,0.29325515031814575
2004-03-15,0.15152999758720398
2004-04-15,0.1405806988477707
2004-05-15,0.13726593554019928
2004-06-15,0.07347742468118668
2004-07-15,0.13554492592811584
2004-08-15,0.12373695522546768
2004-09-15,0.2211751639842987
2004-10-15,0.3097914755344391
2004-11-15,0.25902023911476135
2004-12-15,0.2584187090396881
2005-01-15,0.3561771512031555
2005-02-15,0.2060060203075409
2005-03-15,0.16412654519081116
2005-04-15,0.1797850877046585
2005-05-15,0.1510908007621765
2005-06-15,0.0873584970831871
2005-07-15,0.17614954710006714
2005-08-15,0.21172188222408295
2005-09-15,0.11300195008516312
2005-10-15,0.17927655577659607
2005-11-15,0.2006816267967224
2005-12-15,0.3366376459598541
2006-01-15,0.3160649538040161
2006-02-15,0.29139670729637146
2006-03-15,0.19864913821220398
2006-04-15,0.1622394174337387
2006-05-15,0.13217511773109436
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
