time,concNno3pm10
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,0.4280344247817993
2015-02-15,0.3345686197280884
2015-03-15,0.2781699299812317
2015-04-15,0.3548950254917145
2015-05-15,0.3899989128112793
2015-06-15,0.2872373163700104
2015-07-15,0.4539567530155182
2015-08-15,0.5502247214317322
2015-09-15,0.5065332651138306
2015-10-15,0.31587347388267517
2015-11-15,
2015-12-15,0.5324772000312805
2016-01-15,0.3167610764503479
2016-02-15,0.6438041925430298
2016-03-15,0.3718906044960022
2016-04-15,0.4859934151172638
2016-05-15,0.304958313703537
2016-06-15,0.4401349425315857
2016-07-15,0.4520397186279297
2016-08-15,0.6427056193351746
2016-09-15,0.3517911732196808
2016-10-15,0.35363802313804626
2016-11-15,0.3081996738910675
2016-12-15,0.21271269023418427
2017-01-15,0.29674017429351807
2017-02-15,0.47983503341674805
2017-03-15,0.26784902811050415
2017-04-15,0.3504579961299896
2017-05-15,0.4687223732471466
2017-06-15,0.33310407400131226
2017-07-15,0.5159919261932373
2017-08-15,0.7028338313102722
2017-09-15,0.5622208118438721
2017-10-15,0.3159467279911041
2017-11-15,0.5093739032745361
2017-12-15,0.5274955630302429
2018-01-15,0.26771724224090576
2018-02-15,0.5101484060287476
2018-03-15,0.5226333141326904
2018-04-15,0.39024147391319275
2018-05-15,0.4362249970436096
2018-06-15,0.389900803565979
2018-07-15,0.4242221415042877
2018-08-15,0.6395368576049805
2018-09-15,0.45258253812789917
2018-10-15,0.24662329256534576
2018-11-15,0.4167945384979248
2018-12-15,0.2244196981191635
2019-01-15,0.3590391278266907
2019-02-15,0.24607984721660614
2019-03-15,0.38027676939964294
2019-04-15,0.3952397108078003
2019-05-15,0.5132163166999817
2019-06-15,0.4287669062614441
2019-07-15,0.4053053855895996
2019-08-15,0.6872596740722656
2019-09-15,0.5186123847961426
2019-10-15,0.5024595856666565
2019-11-15,1.0414488315582275
2019-12-15,0.21026362478733063
