time,concNtnh
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,1.498892857142857
2009-02-15,1.3949642857142854
2009-03-15,1.6776129032258065
2009-04-15,1.5747
2009-05-15,1.5601935483870968
2009-06-15,1.7809999999999997
2009-07-15,1.3264516129032258
2009-08-15,
2009-09-15,1.2700740740740737
2009-10-15,1.1461612903225809
2009-11-15,0.7138333333333333
2009-12-15,0.9320645161290323
2010-01-15,1.1169354838709677
2010-02-15,0.8604642857142857
2010-03-15,1.14641935483871
2010-04-15,1.6466551724137937
2010-05-15,1.2225652173913044
2010-06-15,1.9757
2010-07-15,2.0566774193548385
2010-08-15,1.8201935483870963
2010-09-15,1.4930333333333332
2010-10-15,1.0942758620689657
2010-11-15,1.0631666666666668
2010-12-15,0.8856129032258061
2011-01-15,0.9799677419354836
2011-02-15,
2011-03-15,1.2032142857142858
2011-04-15,1.2452333333333336
2011-05-15,
2011-06-15,
2011-07-15,2.24076
2011-08-15,1.5084230769230769
2011-09-15,1.5835333333333332
2011-10-15,0.7975483870967743
2011-11-15,1.0667499999999999
2011-12-15,0.8808709677419355
2012-01-15,0.870344827586207
2012-02-15,0.5995
2012-03-15,0.6797586206896554
2012-04-15,0.8245357142857144
2012-05-15,0.9305806451612901
2012-06-15,1.619034482758621
2012-07-15,1.5505714285714285
2012-08-15,
2012-09-15,2.0171428571428573
2012-10-15,1.386625
2012-11-15,
2012-12-15,1.1688749999999997
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,1.2390000000000003
2016-04-15,1.2254
2016-05-15,1.1084838709677423
2016-06-15,1.7230666666666667
2016-07-15,1.4653548387096778
2016-08-15,1.6807419354838713
2016-09-15,1.0245333333333329
2016-10-15,1.1042580645161288
2016-11-15,1.0033
2016-12-15,0.8211875
2017-01-15,
2017-02-15,
2017-03-15,1.065857142857143
2017-04-15,1.6019999999999996
2017-05-15,7.267384615384618
2017-06-15,3.003740740740741
2017-07-15,4.133066666666666
2017-08-15,3.2810333333333337
2017-09-15,2.0111851851851856
2017-10-15,1.3451666666666664
2017-11-15,1.31092
2017-12-15,1.2119473684210527
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
