time,concNtnh
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,0.2988888888888889
2009-02-15,0.33599999999999997
2009-03-15,0.425
2009-04-15,0.17666666666666667
2009-05-15,
2009-06-15,
2009-07-15,0.02888888888888889
2009-08-15,0.06666666666666668
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,0.12625
2010-06-15,0.08442857142857142
2010-07-15,
2010-08-15,0.022444444444444447
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,0.18638688235294118
2011-02-15,-0.050734529411764706
2011-03-15,0.03364746153846154
2011-04-15,
2011-05-15,-0.042907
2011-06-15,-0.037816
2011-07-15,-0.005225999999999999
2011-08-15,0.005157428571428574
2011-09-15,0.013491
2011-10-15,
2011-11-15,
2011-12-15,0.0302406
2012-01-15,0.08939999999999998
2012-02-15,
2012-03-15,0.21866666666666665
2012-04-15,0.06535714285714285
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,1.0383809523809526
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,1.388
2013-03-15,1.453722222222222
2013-04-15,
2013-05-15,
2013-06-15,1.1824
2013-07-15,1.0518947368421054
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,0.7128095238095238
2014-01-15,
2014-02-15,1.5408
2014-03-15,1.145
2014-04-15,
2014-05-15,
2014-06-15,2.3032941176470594
2014-07-15,2.1172857142857144
2014-08-15,
2014-09-15,0.7671111111111111
2014-10-15,1.2468571428571427
2014-11-15,
2014-12-15,0.6095384615384615
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,0.7583333333333332
2017-02-15,
2017-03-15,0.07514285714285714
2017-04-15,0.094125
2017-05-15,
2017-06-15,0.7000000000000001
2017-07-15,0.8107058823529413
2017-08-15,
2017-09-15,
2017-10-15,0.8106521739130433
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
