time,concso2
2000-01-15,2.009641170501709
2000-02-15,3.2335360050201416
2000-03-15,2.982905387878418
2000-04-15,3.779752731323242
2000-05-15,2.3291664123535156
2000-06-15,2.0184555053710938
2000-07-15,1.9927524328231812
2000-08-15,1.55154550075531
2000-09-15,1.6801786422729492
2000-10-15,2.503412961959839
2000-11-15,2.3238017559051514
2000-12-15,3.0326592922210693
2001-01-15,2.436244249343872
2001-02-15,2.513821840286255
2001-03-15,3.5090267658233643
2001-04-15,2.153038740158081
2001-05-15,2.247361898422241
2001-06-15,2.432152032852173
2001-07-15,2.5445804595947266
2001-08-15,1.7299525737762451
2001-09-15,0.9337625503540039
2001-10-15,2.250918388366699
2001-11-15,1.4969713687896729
2001-12-15,1.9096927642822266
2002-01-15,2.9337117671966553
2002-02-15,2.1292991638183594
2002-03-15,2.5433921813964844
2002-04-15,2.8921780586242676
2002-05-15,2.6795601844787598
2002-06-15,2.7840445041656494
2002-07-15,2.0693423748016357
2002-08-15,2.9700570106506348
2002-09-15,1.694779396057129
2002-10-15,1.8883835077285767
2002-11-15,2.6705873012542725
2002-12-15,4.736831188201904
2003-01-15,3.455806016921997
2003-02-15,3.0326218605041504
2003-03-15,5.231945037841797
2003-04-15,2.5018818378448486
2003-05-15,2.208697557449341
2003-06-15,2.106019973754883
2003-07-15,3.3892874717712402
2003-08-15,1.4372001886367798
2003-09-15,2.2786755561828613
2003-10-15,2.0481715202331543
2003-11-15,2.7366676330566406
2003-12-15,2.4275565147399902
2004-01-15,3.1776046752929688
2004-02-15,3.4414541721343994
2004-03-15,3.3878369331359863
2004-04-15,5.088954925537109
2004-05-15,1.9946473836898804
2004-06-15,1.6770960092544556
2004-07-15,2.049886465072632
2004-08-15,1.5465612411499023
2004-09-15,2.864948272705078
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
