time,concso2
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,0.9534823894500732
2010-02-15,0.6402157545089722
2010-03-15,0.8593246936798096
2010-04-15,0.3884259760379791
2010-05-15,0.298855185508728
2010-06-15,0.060158293694257736
2010-07-15,0.09302933514118195
2010-08-15,0.19718770682811737
2010-09-15,0.3472568094730377
2010-10-15,0.7110739946365356
2010-11-15,1.6490440368652344
2010-12-15,1.0377202033996582
2011-01-15,
2011-02-15,1.1558785438537598
2011-03-15,0.9526281952857971
2011-04-15,0.345795214176178
2011-05-15,0.41921836137771606
2011-06-15,0.3060047924518585
2011-07-15,0.0977817252278328
2011-08-15,0.13395681977272034
2011-09-15,
2011-10-15,0.5640744566917419
2011-11-15,0.6064918637275696
2011-12-15,1.0861680507659912
2012-01-15,0.9315346479415894
2012-02-15,0.9506316781044006
2012-03-15,0.6939972639083862
2012-04-15,0.6364253163337708
2012-05-15,0.10769792646169662
2012-06-15,0.16609890758991241
2012-07-15,0.3031122088432312
2012-08-15,0.3513268530368805
2012-09-15,0.36400172114372253
2012-10-15,0.473076730966568
2012-11-15,0.2620733082294464
2012-12-15,0.8142387866973877
2013-01-15,0.666003406047821
2013-02-15,0.7320570945739746
2013-03-15,0.3681330680847168
2013-04-15,0.48276662826538086
2013-05-15,0.25554704666137695
2013-06-15,0.07047662883996964
2013-07-15,0.11128313094377518
2013-08-15,0.10540001094341278
2013-09-15,0.07407728582620621
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,0.6940122246742249
2014-02-15,0.8184714913368225
2014-03-15,0.5405018329620361
2014-04-15,0.2575583755970001
2014-05-15,0.07408349215984344
2014-06-15,0.07447894662618637
2014-07-15,0.06162865832448006
2014-08-15,
2014-09-15,0.2772327661514282
2014-10-15,0.20641745626926422
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
