time,concso2
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,0.014874165877699852
2013-02-15,0.037422265857458115
2013-03-15,0.1424615979194641
2013-04-15,0.024346239864826202
2013-05-15,0.06942339241504669
2013-06-15,0.06389171630144119
2013-07-15,0.04035915806889534
2013-08-15,0.04889998957514763
2013-09-15,0.113431915640831
2013-10-15,0.04422079771757126
2013-11-15,0.03402509167790413
2013-12-15,0.06205590441823006
2014-01-15,0.06534785777330399
2014-02-15,0.07781540602445602
2014-03-15,0.0433233380317688
2014-04-15,0.033540889620780945
2014-05-15,0.06972995400428772
2014-06-15,0.03459572046995163
2014-07-15,0.061661649495363235
2014-08-15,0.07263845205307007
2014-09-15,1.3805744647979736
2014-10-15,0.35653141140937805
2014-11-15,0.059201668947935104
2014-12-15,0.10792867094278336
2015-01-15,0.20456764101982117
2015-02-15,0.13449029624462128
2015-03-15,0.05018379166722298
2015-04-15,0.0914379358291626
2015-05-15,0.03320794925093651
2015-06-15,0.02012493461370468
2015-07-15,0.06209548935294151
2015-08-15,0.03756491839885712
2015-09-15,0.030041944235563278
2015-10-15,0.028972078114748
2015-11-15,0.009172112680971622
2015-12-15,0.05623564496636391
2016-01-15,0.10432399064302444
2016-02-15,0.020778177306056023
2016-03-15,0.04856429249048233
2016-04-15,0.0591716542840004
2016-05-15,0.03515412658452988
2016-06-15,0.013356552459299564
2016-07-15,0.0463523305952549
2016-08-15,0.0398833267390728
2016-09-15,0.015026847831904888
2016-10-15,0.012821797281503677
2016-11-15,0.023917028680443764
2016-12-15,0.04232458025217056
2017-01-15,0.04851257801055908
2017-02-15,0.023778147995471954
2017-03-15,0.08629144728183746
2017-04-15,0.11307694017887115
2017-05-15,0.026264142245054245
2017-06-15,0.055546849966049194
2017-07-15,0.11054739356040955
2017-08-15,0.06209848076105118
2017-09-15,0.13050471246242523
2017-10-15,0.04952182248234749
2017-11-15,0.07658983767032623
2017-12-15,0.02548195980489254
2018-01-15,0.05255497992038727
2018-02-15,0.04212505742907524
2018-03-15,0.052605919539928436
2018-04-15,0.02490133047103882
2018-05-15,0.04221246764063835
2018-06-15,0.007978885434567928
2018-07-15,0.10184179246425629
2018-08-15,0.015018817968666553
2018-09-15,0.007067819591611624
2018-10-15,0.026971539482474327
2018-11-15,0.012114743702113628
2018-12-15,0.02125491388142109
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
