time,concCecpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,0.5775
2012-02-15,0.39
2012-03-15,0.31125
2012-04-15,0.23142857142857146
2012-05-15,0.205
2012-06-15,0.15250000000000002
2012-07-15,0.23124999999999998
2012-08-15,0.2842857142857143
2012-09-15,0.36124999999999996
2012-10-15,0.46888888888888886
2012-11-15,0.5557142857142858
2012-12-15,0.37000000000000005
2013-01-15,0.425
2013-02-15,0.35285714285714287
2013-03-15,0.42285714285714293
2013-04-15,0.33375
2013-05-15,0.2575
2013-06-15,0.24285714285714285
2013-07-15,0.31625
2013-08-15,0.295
2013-09-15,0.3457142857142857
2013-10-15,0.47375
2013-11-15,0.5657142857142857
2013-12-15,0.4912499999999999
2014-01-15,0.42250000000000004
2014-02-15,0.3742857142857143
2014-03-15,0.39142857142857146
2014-04-15,0.44
2014-05-15,0.21875
2014-06-15,0.25285714285714284
2014-07-15,0.18125
2014-08-15,0.24375
2014-09-15,0.3971428571428572
2014-10-15,0.33875
2014-11-15,0.45999999999999996
2014-12-15,0.3757142857142857
2015-01-15,0.42374999999999996
2015-02-15,0.2757142857142857
2015-03-15,0.29000000000000004
2015-04-15,0.23714285714285716
2015-05-15,0.25625
2015-06-15,0.1775
2015-07-15,0.15857142857142856
2015-08-15,0.22874999999999998
2015-09-15,0.20142857142857146
2015-10-15,0.42571428571428577
2015-11-15,0.2875
2015-12-15,0.39625
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
