time,concCecpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,0.36550000000000005
2014-03-15,0.44480000000000003
2014-04-15,0.3214
2014-05-15,0.24533333333333338
2014-06-15,0.2812
2014-07-15,0.26580000000000004
2014-08-15,0.25999999999999995
2014-09-15,0.4452
2014-10-15,0.5868
2014-11-15,0.5306
2014-12-15,0.411875
2015-01-15,0.4814000000000001
2015-02-15,0.3032
2015-03-15,0.36500000000000005
2015-04-15,0.41180000000000005
2015-05-15,0.17760000000000004
2015-06-15,0.20040000000000005
2015-07-15,0.22916666666666666
2015-08-15,0.2808
2015-09-15,
2015-10-15,0.6232
2015-11-15,0.3417142857142857
2015-12-15,
2016-01-15,0.3028
2016-02-15,0.24980000000000002
2016-03-15,0.249
2016-04-15,0.2796
2016-05-15,0.22375
2016-06-15,0.233
2016-07-15,0.233
2016-08-15,0.23024999999999998
2016-09-15,0.288
2016-10-15,0.4272500000000001
2016-11-15,
2016-12-15,1.0588
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,0.251
2017-05-15,0.2734
2017-06-15,0.2662
2017-07-15,0.1488
2017-08-15,0.23233333333333336
2017-09-15,0.23020000000000004
2017-10-15,0.5358
2017-11-15,0.3118
2017-12-15,0.4544
2018-01-15,0.24259999999999998
2018-02-15,0.4438000000000001
2018-03-15,0.262
2018-04-15,0.2512
2018-05-15,0.3222
2018-06-15,0.2954
2018-07-15,0.24275000000000002
2018-08-15,0.24580000000000002
2018-09-15,0.31039999999999995
2018-10-15,0.5014000000000001
2018-11-15,0.36550000000000005
2018-12-15,0.296
2019-01-15,0.476
2019-02-15,0.588
2019-03-15,0.38120000000000004
2019-04-15,0.35300000000000004
2019-05-15,0.22139999999999999
2019-06-15,0.2215
2019-07-15,0.23020000000000002
2019-08-15,0.21960000000000002
2019-09-15,0.2424
2019-10-15,0.3214
2019-11-15,0.30428571428571427
2019-12-15,
