time,concCecpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,1.75375
2016-02-15,0.8514285714285716
2016-03-15,0.938
2016-04-15,0.554
2016-05-15,0.2113333333333333
2016-06-15,0.2677777777777777
2016-07-15,0.30777777777777776
2016-08-15,0.36999999999999994
2016-09-15,0.4673333333333334
2016-10-15,0.538
2016-11-15,0.8406666666666669
2016-12-15,0.6962500000000001
2017-01-15,0.8926666666666668
2017-02-15,0.7528571428571429
2017-03-15,0.46499999999999997
2017-04-15,0.20866666666666667
2017-05-15,0.1292857142857143
2017-06-15,0.11600000000000003
2017-07-15,0.22749999999999998
2017-08-15,0.27
2017-09-15,0.35200000000000004
2017-10-15,0.5012500000000001
2017-11-15,0.6293333333333332
2017-12-15,0.6246666666666666
2018-01-15,0.56875
2018-02-15,0.6042857142857143
2018-03-15,0.6246666666666666
2018-04-15,0.3733333333333333
2018-05-15,0.19812500000000002
2018-06-15,0.13000000000000003
2018-07-15,0.15866666666666665
2018-08-15,0.22125
2018-09-15,0.32399999999999995
2018-10-15,0.526
2018-11-15,0.7406666666666666
2018-12-15,0.5237499999999999
2019-01-15,0.41733333333333333
2019-02-15,0.5242857142857142
2019-03-15,0.356875
2019-04-15,0.4373333333333333
2019-05-15,0.16142857142857142
2019-06-15,0.11333333333333336
2019-07-15,0.135
2019-08-15,0.23733333333333334
2019-09-15,0.292
2019-10-15,0.3481818181818182
2019-11-15,0.552
2019-12-15,0.5613333333333334
