time,concNtnh
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,3.742863655090332
2008-04-15,6.175838470458984
2008-05-15,14.918292045593262
2008-06-15,4.393688678741455
2008-07-15,3.4676074981689453
2008-08-15,3.084036350250244
2008-09-15,6.655632019042969
2008-10-15,3.6566436290740967
2008-11-15,2.9515633583068848
2008-12-15,3.6775224208831787
2009-01-15,3.3112730979919434
2009-02-15,3.6959798336029053
2009-03-15,3.6594104766845703
2009-04-15,6.442842960357666
2009-05-15,11.549893379211426
2009-06-15,3.723572015762329
2009-07-15,3.4605605602264404
2009-08-15,3.7982592582702637
2009-09-15,7.727952003479004
2009-10-15,3.623197555541992
2009-11-15,2.086087226867676
2009-12-15,2.7859907150268555
2010-01-15,3.4221692085266113
2010-02-15,2.5047404766082764
2010-03-15,3.193847417831421
2010-04-15,6.451067924499512
2010-05-15,13.666566848754883
2010-06-15,4.278321266174316
2010-07-15,3.6597442626953125
2010-08-15,3.6630923748016357
2010-09-15,6.758859634399414
2010-10-15,3.5866594314575195
2010-11-15,2.9914698600769043
2010-12-15,3.1582138538360596
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,2.18229341506958
2012-01-15,3.1902832984924316
2012-02-15,4.305844306945801
2012-03-15,4.086997985839844
2012-04-15,5.095451831817627
2012-05-15,10.041288375854492
2012-06-15,2.195960521697998
2012-07-15,3.302475690841675
2012-08-15,3.22061824798584
2012-09-15,7.380582809448242
2012-10-15,
2012-11-15,
2012-12-15,2.254507064819336
2013-01-15,2.7851479053497314
2013-02-15,3.1577115058898926
2013-03-15,3.4137039184570312
2013-04-15,6.526785850524902
2013-05-15,10.97690486907959
2013-06-15,3.619974374771118
2013-07-15,4.032898426055908
2013-08-15,4.084533214569092
2013-09-15,6.4270477294921875
2013-10-15,2.9405570030212402
2013-11-15,2.997908592224121
2013-12-15,3.4828004837036133
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
