time,concNnh4
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,0.8553282022476196
2016-02-15,0.4888714849948883
2016-03-15,0.6480397582054138
2016-04-15,0.4296013414859772
2016-05-15,0.3861245810985565
2016-06-15,0.219549760222435
2016-07-15,0.18513140082359314
2016-08-15,0.2347412109375
2016-09-15,0.4798186123371124
2016-10-15,0.3753562271595001
2016-11-15,0.502414345741272
2016-12-15,0.31823858618736267
2017-01-15,1.0077422857284546
2017-02-15,0.8676782250404358
2017-03-15,0.6023746132850647
2017-04-15,0.42191025614738464
2017-05-15,0.3810674548149109
2017-06-15,0.24794144928455353
2017-07-15,0.1794600486755371
2017-08-15,0.20731812715530396
2017-09-15,0.3820798695087433
2017-10-15,0.26962774991989136
2017-11-15,0.6326645016670227
2017-12-15,0.46478497982025146
2018-01-15,0.7153180241584778
2018-02-15,0.8773631453514099
2018-03-15,0.7075892686843872
2018-04-15,0.69814532995224
2018-05-15,0.2500113844871521
2018-06-15,0.16898931562900543
2018-07-15,0.15824390947818756
2018-08-15,0.168833926320076
2018-09-15,0.309215247631073
2018-10-15,0.7293074131011963
2018-11-15,0.8966572284698486
2018-12-15,0.5869947075843811
2019-01-15,0.6410714983940125
2019-02-15,0.8712671399116516
2019-03-15,0.42317888140678406
2019-04-15,0.32371440529823303
2019-05-15,0.32594233751296997
2019-06-15,0.18637888133525848
2019-07-15,0.09577687829732895
2019-08-15,0.2516118884086609
2019-09-15,0.20366205275058746
2019-10-15,0.5960139036178589
2019-11-15,0.879450798034668
2019-12-15,0.6586198806762695
