time,concss
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,0.3867087960243225
2014-02-15,0.6052318811416626
2014-03-15,1.221662998199463
2014-04-15,0.444397509098053
2014-05-15,0.18632669746875763
2014-06-15,0.3219979703426361
2014-07-15,0.3849605619907379
2014-08-15,0.31195661425590515
2014-09-15,0.6772947907447815
2014-10-15,0.6375110745429993
2014-11-15,0.12326733022928238
2014-12-15,0.7733470797538757
2015-01-15,1.1225221157073975
2015-02-15,1.1466079950332642
2015-03-15,1.0616127252578735
2015-04-15,0.8956716656684875
2015-05-15,0.6544158458709717
2015-06-15,0.9003683924674988
2015-07-15,0.8378575444221497
2015-08-15,0.624186098575592
2015-09-15,0.5364075303077698
2015-10-15,0.5427277684211731
2015-11-15,0.7082034349441528
2015-12-15,1.8582209348678589
2016-01-15,0.6842161417007446
2016-02-15,0.35005030035972595
2016-03-15,0.29045847058296204
2016-04-15,0.4021938443183899
2016-05-15,0.2734665274620056
2016-06-15,0.5910546779632568
2016-07-15,0.4435333013534546
2016-08-15,0.5769984126091003
2016-09-15,0.6987168788909912
2016-10-15,0.7223944067955017
2016-11-15,0.29741033911705017
2016-12-15,1.6588722467422485
2017-01-15,0.7853767275810242
2017-02-15,0.6459745168685913
2017-03-15,1.0308524370193481
2017-04-15,0.587610125541687
2017-05-15,0.25705593824386597
2017-06-15,0.528400182723999
2017-07-15,0.379951149225235
2017-08-15,0.40085354447364807
2017-09-15,0.18679837882518768
2017-10-15,0.22867248952388763
2017-11-15,0.5761823058128357
2017-12-15,0.5550757050514221
2018-01-15,0.6954771280288696
2018-02-15,0.27566373348236084
2018-03-15,0.31649571657180786
2018-04-15,0.4547502100467682
2018-05-15,0.39356547594070435
2018-06-15,0.40548333525657654
2018-07-15,0.42125141620635986
2018-08-15,0.34652918577194214
2018-09-15,0.964866578578949
2018-10-15,0.7146020531654358
2018-11-15,0.9208822846412659
2018-12-15,0.32645276188850403
2019-01-15,0.3893413543701172
2019-02-15,1.5383354425430298
2019-03-15,1.1485261917114258
2019-04-15,0.5384842157363892
2019-05-15,0.39636585116386414
2019-06-15,0.4577404260635376
2019-07-15,0.49715009331703186
2019-08-15,0.519657552242279
2019-09-15,0.42861202359199524
2019-10-15,0.6329191327095032
2019-11-15,0.4053944945335388
2019-12-15,1.241805911064148
