time,concss
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,0.03386968374252319
2014-02-15,0.013203677721321583
2014-03-15,0.0999620109796524
2014-04-15,0.27402928471565247
2014-05-15,0.20987555384635925
2014-06-15,0.1283315122127533
2014-07-15,0.022024376317858696
2014-08-15,0.03335941955447197
2014-09-15,0.04442303627729416
2014-10-15,0.1259165108203888
2014-11-15,0.01250566728413105
2014-12-15,0.14267973601818085
2015-01-15,0.14453402161598206
2015-02-15,0.10147374868392944
2015-03-15,0.20446811616420746
2015-04-15,0.224876269698143
2015-05-15,0.10798697918653488
2015-06-15,0.08245700597763062
2015-07-15,0.17037536203861237
2015-08-15,0.039548732340335846
2015-09-15,0.13179528713226318
2015-10-15,0.028502125293016434
2015-11-15,0.10780689120292664
2015-12-15,0.13317476212978363
2016-01-15,0.07081770896911621
2016-02-15,0.12854845821857452
2016-03-15,0.04901187866926193
2016-04-15,0.29527831077575684
2016-05-15,0.19388581812381744
2016-06-15,0.07393418997526169
2016-07-15,0.0787988230586052
2016-08-15,0.17008638381958008
2016-09-15,0.062275875359773636
2016-10-15,0.07717227935791016
2016-11-15,0.09773582965135574
2016-12-15,0.2061140239238739
2017-01-15,0.07818961143493652
2017-02-15,0.09393026679754257
2017-03-15,0.26845109462738037
2017-04-15,0.23915831744670868
2017-05-15,0.07741096615791321
2017-06-15,0.2696150839328766
2017-07-15,0.17078007757663727
2017-08-15,0.2010754495859146
2017-09-15,0.14249245822429657
2017-10-15,0.25706323981285095
2017-11-15,0.1227230355143547
2017-12-15,0.07824600487947464
2018-01-15,0.06879021227359772
2018-02-15,0.054399337619543076
2018-03-15,0.03982236981391907
2018-04-15,0.245711550116539
2018-05-15,0.05607074499130249
2018-06-15,0.19637297093868256
2018-07-15,0.06729105114936829
2018-08-15,0.025554750114679337
2018-09-15,0.16560614109039307
2018-10-15,0.10926090180873871
2018-11-15,0.04450652375817299
2018-12-15,0.045281071215867996
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
