time,concss
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,2.58164119720459
2009-03-15,3.8954713344573975
2009-04-15,1.565698266029358
2009-05-15,5.075344085693359
2009-06-15,0.9192107319831848
2009-07-15,2.359368324279785
2009-08-15,2.222348213195801
2009-09-15,3.8396458625793457
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,3.829324245452881
2011-02-15,5.804826736450195
2011-03-15,5.336788654327393
2011-04-15,4.223661422729492
2011-05-15,5.089816570281982
2011-06-15,
2011-07-15,
2011-08-15,1.5904395580291748
2011-09-15,5.3278985023498535
2011-10-15,2.932203531265259
2011-11-15,1.9366084337234497
2011-12-15,4.150949954986572
2012-01-15,4.981926918029785
2012-02-15,2.751824140548706
2012-03-15,2.0606002807617188
2012-04-15,2.144885301589966
2012-05-15,1.809248924255371
2012-06-15,2.533344030380249
2012-07-15,1.3224540948867798
2012-08-15,4.664170265197754
2012-09-15,3.4913923740386963
2012-10-15,2.1065869331359863
2012-11-15,1.662373423576355
2012-12-15,3.6364521980285645
2013-01-15,3.4786672592163086
2013-02-15,2.5501949787139893
2013-03-15,1.879783272743225
2013-04-15,4.424018383026123
2013-05-15,2.5462961196899414
2013-06-15,2.9789655208587646
2013-07-15,2.0368025302886963
2013-08-15,1.8258610963821411
2013-09-15,1.9424916505813599
2013-10-15,3.163172721862793
2013-11-15,3.402953624725342
2013-12-15,4.372386932373047
2014-01-15,3.628056287765503
2014-02-15,5.099420070648193
2014-03-15,2.984959602355957
2014-04-15,2.6021625995635986
2014-05-15,1.9220621585845947
2014-06-15,1.282038688659668
2014-07-15,0.9391871690750122
2014-08-15,2.1901164054870605
2014-09-15,0.8192054629325867
2014-10-15,2.7701427936553955
2014-11-15,1.5957868099212646
2014-12-15,4.517234802246094
2015-01-15,3.989694595336914
2015-02-15,4.008864402770996
2015-03-15,4.382423400878906
2015-04-15,1.8781665563583374
2015-05-15,3.9204297065734863
2015-06-15,3.438316583633423
2015-07-15,2.4635555744171143
2015-08-15,2.020307779312134
2015-09-15,
2015-10-15,
2015-11-15,5.77706241607666
2015-12-15,8.82002067565918
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
