time,concss
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,4.63814115524292
2009-02-15,3.068737268447876
2009-03-15,5.879837512969971
2009-04-15,1.846393346786499
2009-05-15,4.591519355773926
2009-06-15,4.633964538574219
2009-07-15,3.951962471008301
2009-08-15,3.9300811290740967
2009-09-15,7.647496700286865
2009-10-15,3.655675172805786
2009-11-15,5.919973373413086
2009-12-15,1.8792517185211182
2010-01-15,1.7749253511428833
2010-02-15,0.8890920877456665
2010-03-15,7.869917392730713
2010-04-15,4.479678153991699
2010-05-15,4.560347080230713
2010-06-15,4.462503433227539
2010-07-15,3.1830251216888428
2010-08-15,3.480272054672241
2010-09-15,3.748147487640381
2010-10-15,3.899747848510742
2010-11-15,3.3887975215911865
2010-12-15,3.165712833404541
2011-01-15,8.218574523925781
2011-02-15,11.60077953338623
2011-03-15,8.953611373901367
2011-04-15,6.774230003356934
2011-05-15,5.120158672332764
2011-06-15,4.021608829498291
2011-07-15,3.9446825981140137
2011-08-15,3.1983792781829834
2011-09-15,5.98325777053833
2011-10-15,5.228213310241699
2011-11-15,5.262271404266357
2011-12-15,9.44632625579834
2012-01-15,9.368989944458008
2012-02-15,10.459453582763672
2012-03-15,8.714688301086426
2012-04-15,3.2824161052703857
2012-05-15,4.9841837882995605
2012-06-15,
2012-07-15,0.6413061618804932
2012-08-15,
2012-09-15,
2012-10-15,2.710068702697754
2012-11-15,4.0672407150268555
2012-12-15,3.9548678398132324
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
