time,concss
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,2.2136051654815674
2016-02-15,3.083428382873535
2016-03-15,0.8503221273422241
2016-04-15,1.7299225330352783
2016-05-15,0.5613564252853394
2016-06-15,1.302859902381897
2016-07-15,1.3466777801513672
2016-08-15,1.5146522521972656
2016-09-15,1.5530105829238892
2016-10-15,1.2260072231292725
2016-11-15,1.4616912603378296
2016-12-15,3.7651479244232178
2017-01-15,1.5935287475585938
2017-02-15,2.681382179260254
2017-03-15,2.52783203125
2017-04-15,2.1520767211914062
2017-05-15,0.934227705001831
2017-06-15,2.622753858566284
2017-07-15,1.8108515739440918
2017-08-15,1.3864566087722778
2017-09-15,0.685749888420105
2017-10-15,3.0284156799316406
2017-11-15,1.7855533361434937
2017-12-15,2.103573799133301
2018-01-15,2.0925846099853516
2018-02-15,0.5482439994812012
2018-03-15,0.494312047958374
2018-04-15,2.0869386196136475
2018-05-15,0.7643454074859619
2018-06-15,1.7539982795715332
2018-07-15,0.6338452696800232
2018-08-15,1.2286683320999146
2018-09-15,2.198890447616577
2018-10-15,1.372790813446045
2018-11-15,0.782825767993927
2018-12-15,1.159019947052002
2019-01-15,1.7405662536621094
2019-02-15,3.8337414264678955
2019-03-15,4.081055641174316
2019-04-15,0.6808497309684753
2019-05-15,1.7659270763397217
2019-06-15,0.9796985983848572
2019-07-15,1.4999202489852905
2019-08-15,0.8079290986061096
2019-09-15,2.4794533252716064
2019-10-15,1.7803313732147217
2019-11-15,0.9876548647880554
2019-12-15,2.910468339920044
