time,concNhno3
2000-01-15,0.1852
2000-02-15,0.2882608695652174
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,0.06111111111111113
2000-07-15,0.15961538461538463
2000-08-15,0.06923076923076925
2000-09-15,0.06882352941176471
2000-10-15,0.07592592592592594
2000-11-15,0.10850000000000001
2000-12-15,0.04073333333333334
2001-01-15,0.11064516129032259
2001-02-15,0.0604642857142857
2001-03-15,
2001-04-15,
2001-05-15,0.07288888888888888
2001-06-15,0.06758333333333334
2001-07-15,0.12253333333333333
2001-08-15,0.17742857142857144
2001-09-15,0.07923076923076923
2001-10-15,0.10338709677419357
2001-11-15,0.04326666666666668
2001-12-15,0.07522580645161289
2002-01-15,0.6384444444444445
2002-02-15,0.1372857142857143
2002-03-15,0.08480000000000001
2002-04-15,0.055499999999999994
2002-05-15,0.10061290322580647
2002-06-15,-0.03159090909090909
2002-07-15,0.0718
2002-08-15,0.09599999999999999
2002-09-15,0.1593125
2002-10-15,0.08464285714285713
2002-11-15,0.1076
2002-12-15,0.14196774193548387
2003-01-15,0.060800000000000014
2003-02-15,0.07825000000000003
2003-03-15,0.11614285714285713
2003-04-15,0.10013333333333335
2003-05-15,0.07940740740740741
2003-06-15,0.06779166666666668
2003-07-15,0.03135483870967743
2003-08-15,0.03738095238095238
2003-09-15,0.07616666666666666
2003-10-15,0.09816000000000001
2003-11-15,
2003-12-15,
2004-01-15,0.1458
2004-02-15,0.12003999999999997
2004-03-15,0.08525806451612904
2004-04-15,0.12386666666666664
2004-05-15,0.10383870967741936
2004-06-15,0.06123333333333331
2004-07-15,0.07880645161290321
2004-08-15,0.11809677419354837
2004-09-15,0.11968965517241383
2004-10-15,0.1174516129032258
2004-11-15,0.1065666666666666
2004-12-15,0.10974193548387097
2005-01-15,0.06926451612903228
2005-02-15,0.07420714285714287
2005-03-15,0.03735806451612903
2005-04-15,0.052250000000000005
2005-05-15,0.04604814814814816
2005-06-15,0.11379999999999993
2005-07-15,0.11808965517241378
2005-08-15,0.12084999999999993
2005-09-15,0.10910624999999999
2005-10-15,0.09038999999999996
2005-11-15,0.09969
2005-12-15,0.1285888888888889
2006-01-15,0.24936153846153847
2006-02-15,0.08579
2006-03-15,0.10270399999999999
2006-04-15,0.09045909090909093
2006-05-15,0.03647272727272727
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
