time,concNhno3
2000-01-15,0.028709677419354845
2000-02-15,0.0310344827586207
2000-03-15,0.023103448275862075
2000-04-15,0.02866666666666668
2000-05-15,0.041290322580645175
2000-06-15,0.04931034482758622
2000-07-15,0.02047619047619048
2000-08-15,0.022307692307692313
2000-09-15,0.028000000000000004
2000-10-15,0.05200000000000002
2000-11-15,0.04200000000000001
2000-12-15,0.02903225806451614
2001-01-15,0.03129032258064517
2001-02-15,0.023928571428571438
2001-03-15,0.0509677419354839
2001-04-15,0.02600000000000001
2001-05-15,0.02433333333333334
2001-06-15,0.03965517241379311
2001-07-15,0.08100000000000002
2001-08-15,0.05827586206896554
2001-09-15,0.06466666666666668
2001-10-15,0.03193548387096776
2001-11-15,0.08958333333333335
2001-12-15,0.09428571428571426
2002-01-15,0.09607142857142857
2002-02-15,0.07760000000000003
2002-03-15,0.029032258064516137
2002-04-15,0.1052
2002-05-15,0.04677419354838711
2002-06-15,0.042142857142857156
2002-07-15,0.04193548387096775
2002-08-15,0.036451612903225815
2002-09-15,0.05233333333333335
2002-10-15,0.024516129032258072
2002-11-15,0.02700000000000001
2002-12-15,0.055806451612903235
2003-01-15,0.03064516129032259
2003-02-15,0.11142857142857143
2003-03-15,0.09870967741935484
2003-04-15,0.08966666666666666
2003-05-15,0.04166666666666667
2003-06-15,0.048076923076923093
2003-07-15,0.03965517241379311
2003-08-15,0.03090909090909092
2003-09-15,0.05107142857142858
2003-10-15,0.04800000000000002
2003-11-15,0.03533333333333334
2003-12-15,0.030740740740740752
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
