time,concNnh3
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,0.1890133023262024
2014-02-15,0.4243314266204834
2014-03-15,0.5397077202796936
2014-04-15,1.000720739364624
2014-05-15,2.2694995403289795
2014-06-15,1.1670632362365723
2014-07-15,0.8197087049484253
2014-08-15,0.6931648850440979
2014-09-15,0.9989996552467346
2014-10-15,0.5746090412139893
2014-11-15,0.5519695281982422
2014-12-15,0.15527211129665375
2015-01-15,0.1314530223608017
2015-02-15,0.1522899866104126
2015-03-15,0.290548175573349
2015-04-15,0.9877347946166992
2015-05-15,2.213944435119629
2015-06-15,0.9905605316162109
2015-07-15,0.8413843512535095
2015-08-15,0.8457193970680237
2015-09-15,1.028476357460022
2015-10-15,0.4411652088165283
2015-11-15,0.45233091711997986
2015-12-15,0.3179481029510498
2016-01-15,0.14489343762397766
2016-02-15,0.16266342997550964
2016-03-15,0.18144972622394562
2016-04-15,0.7839562892913818
2016-05-15,1.8022816181182861
2016-06-15,0.6236897110939026
2016-07-15,0.7832844853401184
2016-08-15,0.7794954776763916
2016-09-15,1.5715932846069336
2016-10-15,0.3889617621898651
2016-11-15,0.31177571415901184
2016-12-15,0.29657018184661865
2017-01-15,0.36149048805236816
2017-02-15,0.1775749921798706
2017-03-15,0.36301910877227783
2017-04-15,0.7957620024681091
2017-05-15,1.646596908569336
2017-06-15,0.885147750377655
2017-07-15,0.5778865218162537
2017-08-15,0.6402369737625122
2017-09-15,0.8393081426620483
2017-10-15,0.8214898109436035
2017-11-15,0.13167864084243774
2017-12-15,0.0767480805516243
2018-01-15,0.11456278711557388
2018-02-15,0.10418250411748886
2018-03-15,0.21887294948101044
2018-04-15,0.9338700175285339
2018-05-15,2.255145788192749
2018-06-15,0.7574283480644226
2018-07-15,0.8848518133163452
2018-08-15,0.8959082961082458
2018-09-15,1.4051108360290527
2018-10-15,0.876438558101654
2018-11-15,0.38792136311531067
2018-12-15,0.16275924444198608
2019-01-15,0.1717718243598938
2019-02-15,0.5116071701049805
2019-03-15,0.41158926486968994
2019-04-15,0.798129677772522
2019-05-15,1.6770215034484863
2019-06-15,0.9584252238273621
2019-07-15,0.8875375986099243
2019-08-15,0.6164153814315796
2019-09-15,1.1797891855239868
2019-10-15,0.6462714076042175
2019-11-15,0.22401782870292664
2019-12-15,0.30571448802948
