time,concNnh3
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,0.008166157640516758
2013-02-15,0.014818201772868633
2013-03-15,0.030488314107060432
2013-04-15,0.034641820937395096
2013-05-15,0.0467761754989624
2013-06-15,0.02777029760181904
2013-07-15,0.025873862206935883
2013-08-15,0.05142731964588165
2013-09-15,0.05556580424308777
2013-10-15,0.050811875611543655
2013-11-15,0.02439609169960022
2013-12-15,0.027610454708337784
2014-01-15,0.007332208566367626
2014-02-15,0.024911312386393547
2014-03-15,0.03892182186245918
2014-04-15,0.04661858081817627
2014-05-15,0.046844903379678726
2014-06-15,0.022788863629102707
2014-07-15,0.04730444774031639
2014-08-15,0.05574740841984749
2014-09-15,0.06950237601995468
2014-10-15,0.061845723539590836
2014-11-15,0.028702592477202415
2014-12-15,0.020846284925937653
2015-01-15,0.019174227491021156
2015-02-15,0.023433150723576546
2015-03-15,0.044514115899801254
2015-04-15,0.040628135204315186
2015-05-15,0.07105269283056259
2015-06-15,0.04552966356277466
2015-07-15,0.03950655460357666
2015-08-15,0.09466996788978577
2015-09-15,0.11272960156202316
2015-10-15,0.09357637912034988
2015-11-15,0.03724099323153496
2015-12-15,0.04299233481287956
2016-01-15,0.015605684369802475
2016-02-15,0.03015843592584133
2016-03-15,0.02922966331243515
2016-04-15,0.04974191635847092
2016-05-15,0.0682043731212616
2016-06-15,0.05230342224240303
2016-07-15,0.05945425480604172
2016-08-15,0.06405738741159439
2016-09-15,0.11301842331886292
2016-10-15,0.08973333239555359
2016-11-15,0.030950820073485374
2016-12-15,0.030194461345672607
2017-01-15,0.0187741257250309
2017-02-15,0.0235289316624403
2017-03-15,0.02493543177843094
2017-04-15,0.037655606865882874
2017-05-15,0.06545476615428925
2017-06-15,0.030461527407169342
2017-07-15,0.055948153138160706
2017-08-15,0.09195420891046524
2017-09-15,0.12336993217468262
2017-10-15,0.05912453308701515
2017-11-15,0.034523945301771164
2017-12-15,0.029230274260044098
2018-01-15,0.028605613857507706
2018-02-15,0.02028336562216282
2018-03-15,0.021900586783885956
2018-04-15,0.03950057923793793
2018-05-15,0.12699608504772186
2018-06-15,0.028097474947571754
2018-07-15,0.07671854645013809
2018-08-15,0.10549064725637436
2018-09-15,0.1566045731306076
2018-10-15,0.08993035554885864
2018-11-15,0.051823940128088
2018-12-15,0.02326042205095291
2019-01-15,0.013914598152041435
2019-02-15,0.0378216952085495
2019-03-15,0.026880403980612755
2019-04-15,0.10180489718914032
2019-05-15,0.07545459270477295
2019-06-15,0.06750866025686264
2019-07-15,0.03992070257663727
2019-08-15,0.11070917546749115
2019-09-15,0.09724044799804688
2019-10-15,0.05341244861483574
2019-11-15,0.04787730053067207
2019-12-15,0.028715621680021286
