time,vmrisop
2000-01-15,0.020069092512130737
2000-02-15,0.016269445419311523
2000-03-15,0.018150487914681435
2000-04-15,0.02971687912940979
2000-05-15,0.10657179355621338
2000-06-15,0.15640276670455933
2000-07-15,0.1103377714753151
2000-08-15,0.1510651409626007
2000-09-15,
2000-10-15,
2000-11-15,0.026325564831495285
2000-12-15,0.021904917433857918
2001-01-15,0.019779279828071594
2001-02-15,0.021775713190436363
2001-03-15,0.023345548659563065
2001-04-15,0.03617307171225548
2001-05-15,0.11499716341495514
2001-06-15,0.09369722753763199
2001-07-15,0.14651726186275482
2001-08-15,0.1784220039844513
2001-09-15,0.04780668765306473
2001-10-15,0.06782961636781693
2001-11-15,0.020481707528233528
2001-12-15,0.015451979823410511
2002-01-15,0.021016797050833702
2002-02-15,0.014983855187892914
2002-03-15,0.03210178017616272
2002-04-15,0.03578018769621849
2002-05-15,0.10404085367918015
2002-06-15,0.16389639675617218
2002-07-15,0.1389380246400833
2002-08-15,0.13777323067188263
2002-09-15,0.06794542074203491
2002-10-15,0.029453271999955177
2002-11-15,0.028636213392019272
2002-12-15,0.017197582870721817
2003-01-15,0.015859534963965416
2003-02-15,0.01671653799712658
2003-03-15,0.026677550747990608
2003-04-15,0.04033711552619934
2003-05-15,
2003-06-15,0.2197641283273697
2003-07-15,0.16019882261753082
2003-08-15,0.24745802581310272
2003-09-15,0.08514508605003357
2003-10-15,0.028964189812541008
2003-11-15,0.02970188483595848
2003-12-15,0.02702512964606285
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
