time,concpm10
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,3.3447210788726807
2016-02-15,1.8924261331558228
2016-03-15,2.5068976879119873
2016-04-15,1.509647011756897
2016-05-15,1.4736614227294922
2016-06-15,1.415366291999817
2016-07-15,1.9181236028671265
2016-08-15,1.3739981651306152
2016-09-15,1.8176831007003784
2016-10-15,2.0336127281188965
2016-11-15,1.5971189737319946
2016-12-15,1.491763949394226
2017-01-15,2.0350759029388428
2017-02-15,2.024282455444336
2017-03-15,1.3496538400650024
2017-04-15,1.4034794569015503
2017-05-15,1.6906286478042603
2017-06-15,1.963243842124939
2017-07-15,1.939050316810608
2017-08-15,1.6098660230636597
2017-09-15,3.2749760150909424
2017-10-15,1.5798879861831665
2017-11-15,1.8037996292114258
2017-12-15,1.6711612939834595
2018-01-15,2.2933030128479004
2018-02-15,2.9474780559539795
2018-03-15,1.6986197233200073
2018-04-15,1.2315080165863037
2018-05-15,2.4850776195526123
2018-06-15,1.334436058998108
2018-07-15,2.7905330657958984
2018-08-15,1.279375433921814
2018-09-15,1.2282246351242065
2018-10-15,1.4837062358856201
2018-11-15,2.110323905944824
2018-12-15,1.9514797925949097
2019-01-15,2.1767799854278564
2019-02-15,2.573428153991699
2019-03-15,1.549461007118225
2019-04-15,3.4980735778808594
2019-05-15,1.8061860799789429
2019-06-15,1.4043747186660767
2019-07-15,2.641920328140259
2019-08-15,2.5623843669891357
2019-09-15,1.5700676441192627
2019-10-15,1.4817789793014526
2019-11-15,1.882916808128357
2019-12-15,1.5224874019622803
