time,wetoxs
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,194.43289184570312
2016-02-15,298.94952392578125
2016-03-15,222.43515014648438
2016-04-15,396.21209716796875
2016-05-15,371.3883972167969
2016-06-15,562.19091796875
2016-07-15,249.02273559570312
2016-08-15,474.6758728027344
2016-09-15,450.16473388671875
2016-10-15,144.94802856445312
2016-11-15,210.6375274658203
2016-12-15,190.45223999023438
2017-01-15,286.6266174316406
2017-02-15,339.0612487792969
2017-03-15,230.6661834716797
2017-04-15,178.09994506835938
2017-05-15,388.30419921875
2017-06-15,246.64474487304688
2017-07-15,296.81085205078125
2017-08-15,312.28179931640625
2017-09-15,412.3444519042969
2017-10-15,394.9791259765625
2017-11-15,226.9710235595703
2017-12-15,196.59886169433594
2018-01-15,190.98654174804688
2018-02-15,158.2909698486328
2018-03-15,705.6218872070312
2018-04-15,476.8945617675781
2018-05-15,669.6996459960938
2018-06-15,118.49681091308594
2018-07-15,360.2685852050781
2018-08-15,204.6820526123047
2018-09-15,153.12335205078125
2018-10-15,190.24972534179688
2018-11-15,296.13922119140625
2018-12-15,232.8279571533203
2019-01-15,119.06835174560547
2019-02-15,142.42489624023438
2019-03-15,207.31814575195312
2019-04-15,294.3912658691406
2019-05-15,273.6233825683594
2019-06-15,328.8030700683594
2019-07-15,556.6502685546875
2019-08-15,295.7269287109375
2019-09-15,226.0518341064453
2019-10-15,454.40545654296875
2019-11-15,349.3839111328125
2019-12-15,235.57611083984375
