time,concNtno3
2000-01-15,0.7477253675460815
2000-02-15,0.6183765530586243
2000-03-15,0.45583367347717285
2000-04-15,0.3202964663505554
2000-05-15,0.43287596106529236
2000-06-15,0.39432504773139954
2000-07-15,0.28403761982917786
2000-08-15,0.461991548538208
2000-09-15,0.3988935351371765
2000-10-15,0.5949148535728455
2000-11-15,0.5630666017532349
2000-12-15,0.646449625492096
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,0.5031667351722717
2011-02-15,0.49134060740470886
2011-03-15,0.5249564051628113
2011-04-15,0.359584242105484
2011-05-15,0.27489715814590454
2011-06-15,0.20304399728775024
2011-07-15,0.2187599092721939
2011-08-15,0.4064522087574005
2011-09-15,0.659187376499176
2011-10-15,0.5388464331626892
2011-11-15,0.8792800307273865
2011-12-15,0.5526294112205505
2012-01-15,0.3490936756134033
2012-02-15,0.490424245595932
2012-03-15,0.6400097608566284
2012-04-15,0.2841019034385681
2012-05-15,0.31507962942123413
2012-06-15,0.20849940180778503
2012-07-15,0.20688119530677795
2012-08-15,0.4371686577796936
2012-09-15,0.4244553744792938
2012-10-15,0.4637033939361572
2012-11-15,0.4062446653842926
2012-12-15,0.5574802160263062
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,0.5153594613075256
2017-02-15,0.4963802993297577
2017-03-15,0.4302902817726135
2017-04-15,0.3268009126186371
2017-05-15,0.25942787528038025
2017-06-15,0.2959669530391693
2017-07-15,0.216501846909523
2017-08-15,0.36608487367630005
2017-09-15,0.2803730368614197
2017-10-15,0.5779277682304382
2017-11-15,0.4908924400806427
2017-12-15,0.5352388024330139
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
