time,concCocpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,1.2596495151519775
2012-02-15,0.8478866815567017
2012-03-15,0.868679404258728
2012-04-15,0.8320440649986267
2012-05-15,0.9919980764389038
2012-06-15,0.7102680206298828
2012-07-15,1.1263506412506104
2012-08-15,1.024485468864441
2012-09-15,0.9759559035301208
2012-10-15,0.9203852415084839
2012-11-15,1.2336558103561401
2012-12-15,0.7497894167900085
2013-01-15,0.9074953198432922
2013-02-15,0.9895618557929993
2013-03-15,0.89021897315979
2013-04-15,0.9205513596534729
2013-05-15,0.8816184997558594
2013-06-15,0.6630041599273682
2013-07-15,1.0570417642593384
2013-08-15,1.0304533243179321
2013-09-15,0.9791637063026428
2013-10-15,1.0881249904632568
2013-11-15,0.9169263243675232
2013-12-15,1.260847568511963
2014-01-15,0.9603090286254883
2014-02-15,0.7340919971466064
2014-03-15,0.9892712235450745
2014-04-15,0.9207401871681213
2014-05-15,0.682519793510437
2014-06-15,1.01816987991333
2014-07-15,1.157270908355713
2014-08-15,0.8102334141731262
2014-09-15,1.496024489402771
2014-10-15,0.9036311507225037
2014-11-15,1.3726996183395386
2014-12-15,0.9734312891960144
2015-01-15,0.940020740032196
2015-02-15,1.0260616540908813
2015-03-15,0.7999336123466492
2015-04-15,0.805472195148468
2015-05-15,0.570664644241333
2015-06-15,0.6119394302368164
2015-07-15,0.8291604518890381
2015-08-15,1.3702201843261719
2015-09-15,0.7857150435447693
2015-10-15,1.2708072662353516
2015-11-15,0.882611870765686
2015-12-15,1.1399492025375366
2016-01-15,
2016-02-15,
2016-03-15,
2016-04-15,
2016-05-15,
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,
2016-11-15,
2016-12-15,
2017-01-15,
2017-02-15,
2017-03-15,
2017-04-15,
2017-05-15,
2017-06-15,
2017-07-15,
2017-08-15,
2017-09-15,
2017-10-15,
2017-11-15,
2017-12-15,
2018-01-15,
2018-02-15,
2018-03-15,
2018-04-15,
2018-05-15,
2018-06-15,
2018-07-15,
2018-08-15,
2018-09-15,
2018-10-15,
2018-11-15,
2018-12-15,
2019-01-15,
2019-02-15,
2019-03-15,
2019-04-15,
2019-05-15,
2019-06-15,
2019-07-15,
2019-08-15,
2019-09-15,
2019-10-15,
2019-11-15,
2019-12-15,
