time,concCocpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,
2013-02-15,
2013-03-15,
2013-04-15,
2013-05-15,
2013-06-15,
2013-07-15,
2013-08-15,
2013-09-15,
2013-10-15,
2013-11-15,
2013-12-15,
2014-01-15,
2014-02-15,
2014-03-15,
2014-04-15,
2014-05-15,
2014-06-15,
2014-07-15,
2014-08-15,
2014-09-15,
2014-10-15,
2014-11-15,
2014-12-15,
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,0.8200705647468567
2016-02-15,0.643045961856842
2016-03-15,0.7511478662490845
2016-04-15,0.8810791969299316
2016-05-15,1.073241114616394
2016-06-15,0.7494556903839111
2016-07-15,1.346435308456421
2016-08-15,0.9785091280937195
2016-09-15,1.4534614086151123
2016-10-15,0.7138978838920593
2016-11-15,0.7502361536026001
2016-12-15,0.7327475547790527
2017-01-15,1.0249494314193726
2017-02-15,0.8991940021514893
2017-03-15,0.6397561430931091
2017-04-15,0.5422563552856445
2017-05-15,0.7983441352844238
2017-06-15,0.6439247131347656
2017-07-15,0.9087454080581665
2017-08-15,1.0720107555389404
2017-09-15,1.051791787147522
2017-10-15,0.8117470145225525
2017-11-15,0.6465351581573486
2017-12-15,0.5344771146774292
2018-01-15,0.7485881447792053
2018-02-15,0.8093600869178772
2018-03-15,0.7865176796913147
2018-04-15,0.9498472809791565
2018-05-15,1.1701602935791016
2018-06-15,1.0198099613189697
2018-07-15,1.7151823043823242
2018-08-15,1.474668264389038
2018-09-15,1.217102289199829
2018-10-15,1.196467638015747
2018-11-15,1.2105730772018433
2018-12-15,0.7132369875907898
2019-01-15,0.6574802994728088
2019-02-15,0.7259571552276611
2019-03-15,0.4634339213371277
2019-04-15,1.4283746480941772
2019-05-15,0.6211360096931458
2019-06-15,1.1390788555145264
2019-07-15,1.0249717235565186
2019-08-15,1.4820414781570435
2019-09-15,0.8401974439620972
2019-10-15,0.8011552691459656
2019-11-15,0.8958024978637695
2019-12-15,0.6724417209625244
