time,concCecpm25
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,
2009-02-15,
2009-03-15,
2009-04-15,
2009-05-15,
2009-06-15,
2009-07-15,
2009-08-15,
2009-09-15,
2009-10-15,
2009-11-15,
2009-12-15,
2010-01-15,
2010-02-15,
2010-03-15,
2010-04-15,
2010-05-15,
2010-06-15,
2010-07-15,
2010-08-15,
2010-09-15,
2010-10-15,
2010-11-15,
2010-12-15,
2011-01-15,
2011-02-15,
2011-03-15,
2011-04-15,
2011-05-15,
2011-06-15,
2011-07-15,
2011-08-15,
2011-09-15,
2011-10-15,
2011-11-15,
2011-12-15,
2012-01-15,
2012-02-15,
2012-03-15,
2012-04-15,
2012-05-15,
2012-06-15,
2012-07-15,
2012-08-15,
2012-09-15,
2012-10-15,
2012-11-15,
2012-12-15,
2013-01-15,0.35048046708106995
2013-02-15,0.1933317631483078
2013-03-15,0.2626895010471344
2013-04-15,0.15962734818458557
2013-05-15,0.09663062542676926
2013-06-15,0.14433304965496063
2013-07-15,0.20236484706401825
2013-08-15,0.2181796282529831
2013-09-15,0.20622026920318604
2013-10-15,0.23279014229774475
2013-11-15,0.2661999762058258
2013-12-15,0.46055299043655396
2014-01-15,0.25226476788520813
2014-02-15,0.29349350929260254
2014-03-15,0.342436283826828
2014-04-15,0.1932656615972519
2014-05-15,0.09846794605255127
2014-06-15,0.1283804178237915
2014-07-15,0.15112820267677307
2014-08-15,0.12247370928525925
2014-09-15,0.19985486567020416
2014-10-15,0.2074926346540451
2014-11-15,0.18366418778896332
2014-12-15,0.3270312249660492
2015-01-15,
2015-02-15,
2015-03-15,
2015-04-15,
2015-05-15,
2015-06-15,
2015-07-15,
2015-08-15,
2015-09-15,
2015-10-15,
2015-11-15,
2015-12-15,
2016-01-15,0.3482266366481781
2016-02-15,0.22353596985340118
2016-03-15,0.19334138929843903
2016-04-15,
2016-05-15,0.12244769930839539
2016-06-15,
2016-07-15,
2016-08-15,
2016-09-15,
2016-10-15,0.2769034206867218
2016-11-15,0.3687725365161896
2016-12-15,0.6370834112167358
2017-01-15,0.3888976573944092
2017-02-15,
2017-03-15,0.24474722146987915
2017-04-15,0.17820772528648376
2017-05-15,0.14983278512954712
2017-06-15,0.14406836032867432
2017-07-15,0.07647622376680374
2017-08-15,0.13983295857906342
2017-09-15,0.1192992776632309
2017-10-15,0.2190914750099182
2017-11-15,0.22890116274356842
2017-12-15,0.25314387679100037
2018-01-15,0.24649786949157715
2018-02-15,0.32282549142837524
2018-03-15,0.12605054676532745
2018-04-15,
2018-05-15,0.13947921991348267
2018-06-15,0.12602202594280243
2018-07-15,0.1229124665260315
2018-08-15,0.13109228014945984
2018-09-15,0.17619246244430542
2018-10-15,
2018-11-15,0.19756318628787994
2018-12-15,0.276629239320755
2019-01-15,0.3043439984321594
2019-02-15,0.301011323928833
2019-03-15,0.16540667414665222
2019-04-15,0.12119578570127487
2019-05-15,0.07610608637332916
2019-06-15,0.10593099892139435
2019-07-15,0.14979636669158936
2019-08-15,0.1460506021976471
2019-09-15,0.1473967432975769
2019-10-15,0.12562300264835358
2019-11-15,0.20067694783210754
2019-12-15,0.40497803688049316
